01.01.2019 0:20,0,0
01.01.2019 0:50,0,0
01.01.2019 1:20,0,0
01.01.2019 1:50,1,0
01.01.2019 2:20,1,0
01.01.2019 2:50,1,0
01.01.2019 3:20,1,0
01.01.2019 3:50,1,0
01.01.2019 4:20,1,0
01.01.2019 4:50,2,0
01.01.2019 5:20,2,0
01.01.2019 5:50,1,0
01.01.2019 6:20,2,0
01.01.2019 6:50,2,1
01.01.2019 7:20,2,1
01.01.2019 7:50,2,1
01.01.2019 8:20,3,1
01.01.2019 8:50,3,1
01.01.2019 9:20,3,1
01.01.2019 9:50,4,1
01.01.2019 10:20,4,1
01.01.2019 10:50,4,1
01.01.2019 11:20,4,1
01.01.2019 11:50,4,1
01.01.2019 12:20,4,1
01.01.2019 12:50,3,1
01.01.2019 13:20,3,1
01.01.2019 13:50,3,1
01.01.2019 14:20,3,1
01.01.2019 14:50,3,1
01.01.2019 15:20,3,1
01.01.2019 15:50,3,1
01.01.2019 16:20,2,1
01.01.2019 16:50,2,1
01.01.2019 17:20,2,1
01.01.2019 17:50,2,1
01.01.2019 18:20,1,1
01.01.2019 18:50,1,1
01.01.2019 19:20,1,1
01.01.2019 19:50,1,1
01.01.2019 20:20,1,1
01.01.2019 20:50,1,1
01.01.2019 21:20,0,0
01.01.2019 21:50,1,0
01.01.2019 22:20,0,0
01.01.2019 22:50,0,0
01.01.2019 23:20,1,0
01.01.2019 23:50,1,0
02.01.2019 0:20,2,0
02.01.2019 0:50,2,0
02.01.2019 1:20,2,0
02.01.2019 1:50,2,0
02.01.2019 2:20,2,0
02.01.2019 2:50,2,0
02.01.2019 3:20,2,0
02.01.2019 3:50,1,0
02.01.2019 4:20,1,0
02.01.2019 4:50,0,0
02.01.2019 5:20,-1,0
02.01.2019 5:50,-1,0
02.01.2019 6:20,-1,0
02.01.2019 6:50,-1,0
02.01.2019 7:20,-1,0
02.01.2019 7:50,-1,0
02.01.2019 8:20,-1,0
02.01.2019 8:50,-2,0
02.01.2019 9:20,-2,0
02.01.2019 9:50,-3,0
02.01.2019 10:20,-2,0
02.01.2019 10:50,-2,0
02.01.2019 11:20,-2,0
02.01.2019 11:50,-3,0
02.01.2019 12:20,-3,0
02.01.2019 12:50,-3,0
02.01.2019 13:20,-3,0
02.01.2019 13:50,-3,0
02.01.2019 14:20,-3,0
02.01.2019 14:50,-3,0
02.01.2019 15:20,-3,0
02.01.2019 15:50,-3,0
02.01.2019 16:20,-3,0
02.01.2019 16:50,-4,0
02.01.2019 17:20,-4,0
02.01.2019 17:50,-4,0
02.01.2019 18:20,-4,0
02.01.2019 18:50,-4,0
02.01.2019 19:20,-4,0
02.01.2019 19:50,-4,0
02.01.2019 20:20,-5,0
02.01.2019 20:50,-5,0
02.01.2019 21:20,-5,0
02.01.2019 21:50,-5,0
02.01.2019 22:20,-4,0
02.01.2019 22:50,-4,0
02.01.2019 23:20,-4,0
02.01.2019 23:50,-4,0
03.01.2019 0:20,-5,0
03.01.2019 0:50,-5,0
03.01.2019 1:20,-5,1
03.01.2019 1:50,-5,1
03.01.2019 2:20,-5,1
03.01.2019 2:50,-5,1
03.01.2019 3:20,-5,1
03.01.2019 3:50,-5,1
03.01.2019 4:20,-5,1
03.01.2019 4:50,-5,1
03.01.2019 5:20,-5,1
03.01.2019 5:50,-5,1
03.01.2019 6:20,-5,1
03.01.2019 6:50,-5,1
03.01.2019 7:20,-5,1
03.01.2019 7:50,-5,1
03.01.2019 8:20,-5,1
03.01.2019 8:50,-5,1
03.01.2019 9:20,-4,1
03.01.2019 9:50,-4,1
03.01.2019 10:20,-4,1
03.01.2019 10:50,-4,1
03.01.2019 11:20,-3,1
03.01.2019 11:50,-3,1
03.01.2019 12:20,-3,1
03.01.2019 12:50,-3,1
03.01.2019 13:20,-4,1
03.01.2019 13:50,-4,1
03.01.2019 14:20,-4,1
03.01.2019 14:50,-4,0
03.01.2019 15:20,-5,0
03.01.2019 15:50,-5,0
03.01.2019 16:20,-5,0
03.01.2019 16:50,-6,0
03.01.2019 17:20,-6,0
03.01.2019 17:50,-5,0
03.01.2019 18:20,-5,0
03.01.2019 18:50,-5,0
03.01.2019 19:20,-5,0
03.01.2019 19:50,-6,0
03.01.2019 20:20,-9,0
03.01.2019 20:50,-8,0
03.01.2019 21:20,-10,0
03.01.2019 21:50,-10,0
03.01.2019 22:20,-9,0
03.01.2019 22:50,-8,0
03.01.2019 23:20,-8,0
03.01.2019 23:50,-8,0
04.01.2019 0:20,-7,0
04.01.2019 0:50,-6,0
04.01.2019 1:20,-6,0
04.01.2019 1:50,-5,0
04.01.2019 2:20,-6,0
04.01.2019 2:50,-6,0
04.01.2019 3:20,-5,0
04.01.2019 3:50,-5,0
04.01.2019 4:20,-5,0
04.01.2019 4:50,-5,0
04.01.2019 5:20,-5,0
04.01.2019 5:50,-5,0
04.01.2019 6:20,-5,0
04.01.2019 6:50,-4,0
04.01.2019 7:20,-4,0
04.01.2019 7:50,-4,0
04.01.2019 8:20,-4,0
04.01.2019 8:50,-4,0
04.01.2019 9:20,-3,0
04.01.2019 9:50,-3,0
04.01.2019 10:20,-3,0
04.01.2019 10:50,-3,0
04.01.2019 11:20,-2,0
04.01.2019 11:50,-2,0
04.01.2019 12:20,-1,0
04.01.2019 12:50,-1,0
04.01.2019 13:20,-1,0
04.01.2019 13:50,0,0
04.01.2019 14:20,0,0
04.01.2019 14:50,1,0
04.01.2019 15:20,2,0
04.01.2019 15:50,1,0
04.01.2019 16:20,1,0
04.01.2019 16:50,1,0
04.01.2019 17:20,1,0
04.01.2019 17:50,1,0
04.01.2019 18:20,1,0
04.01.2019 18:50,1,0
04.01.2019 19:20,0,0
04.01.2019 19:50,0,0
04.01.2019 20:20,0,0
04.01.2019 20:50,-1,0
04.01.2019 21:20,-1,0
04.01.2019 21:50,-2,0
04.01.2019 22:20,-2,0
04.01.2019 22:50,-2,0
04.01.2019 23:20,-2,0
04.01.2019 23:50,-2,0
05.01.2019 0:20,-2,0
05.01.2019 0:50,-1,0
05.01.2019 1:20,-1,0
05.01.2019 1:50,-1,0
05.01.2019 2:20,-1,0
05.01.2019 2:50,-1,0
05.01.2019 3:20,-2,0
05.01.2019 3:50,-2,0
05.01.2019 4:20,-2,0
05.01.2019 4:50,-2,0
05.01.2019 5:20,-2,0
05.01.2019 5:50,-3,0
05.01.2019 6:20,-3,0
05.01.2019 6:50,-3,0
05.01.2019 7:20,-3,0
05.01.2019 7:50,-3,0
05.01.2019 8:20,-3,0
05.01.2019 8:50,-3,0
05.01.2019 9:20,-3,0
05.01.2019 9:50,-3,0
05.01.2019 10:20,-2,0
05.01.2019 10:50,-3,0
05.01.2019 11:20,-3,1
05.01.2019 11:50,-3,1
05.01.2019 12:20,-3,1
05.01.2019 12:50,-3,1
05.01.2019 13:20,-3,1
05.01.2019 13:50,-3,1
05.01.2019 14:20,-3,1
05.01.2019 14:50,-3,1
05.01.2019 15:20,-3,1
05.01.2019 15:50,-4,1
05.01.2019 16:20,-4,1
05.01.2019 16:50,-4,1
05.01.2019 17:20,-4,1
05.01.2019 17:50,-4,1
05.01.2019 18:20,-4,1
05.01.2019 18:50,-4,1
05.01.2019 19:20,-4,1
05.01.2019 19:50,-4,1
05.01.2019 20:20,-4,1
05.01.2019 20:50,-4,1
05.01.2019 21:20,-4,1
05.01.2019 21:50,-4,1
05.01.2019 22:20,-4,1
05.01.2019 22:50,-4,1
05.01.2019 23:20,-4,1
05.01.2019 23:50,-4,1
06.01.2019 0:20,-4,1
06.01.2019 0:50,-4,1
06.01.2019 1:20,-4,1
06.01.2019 1:50,-4,1
06.01.2019 2:20,-4,1
06.01.2019 2:50,-4,1
06.01.2019 3:20,-4,1
06.01.2019 3:50,-4,1
06.01.2019 4:20,-4,1
06.01.2019 4:50,-4,1
06.01.2019 5:20,-4,1
06.01.2019 5:50,-4,1
06.01.2019 6:20,-4,1
06.01.2019 6:50,-4,1
06.01.2019 7:20,-4,1
06.01.2019 7:50,-4,1
06.01.2019 8:20,-4,1
06.01.2019 8:50,-4,1
06.01.2019 9:20,-4,1
06.01.2019 9:50,-3,1
06.01.2019 10:20,-4,1
06.01.2019 10:50,-3,1
06.01.2019 11:20,-3,1
06.01.2019 11:50,-3,1
06.01.2019 12:20,-4,1
06.01.2019 12:50,-4,0
06.01.2019 13:20,-4,0
06.01.2019 13:50,-4,0
06.01.2019 14:20,-4,0
06.01.2019 14:50,-4,0
06.01.2019 15:20,-4,0
06.01.2019 15:50,-4,0
06.01.2019 16:50,-4,0
06.01.2019 17:20,-4,0
06.01.2019 17:50,-4,0
06.01.2019 18:20,-4,0
06.01.2019 18:50,-3,0
06.01.2019 19:20,-3,0
06.01.2019 19:50,-3,0
06.01.2019 20:20,-3,0
06.01.2019 20:50,-3,0
06.01.2019 21:20,-3,0
06.01.2019 21:50,-2,0
06.01.2019 22:20,-2,0
06.01.2019 22:50,-2,0
06.01.2019 23:20,-1,0
06.01.2019 23:50,-1,0
07.01.2019 0:20,-1,0
07.01.2019 0:50,-1,0
07.01.2019 1:20,-1,0
07.01.2019 1:50,-1,0
07.01.2019 2:20,0,0
07.01.2019 2:50,0,0
07.01.2019 3:20,0,0
07.01.2019 3:50,0,0
07.01.2019 4:20,0,0
07.01.2019 4:50,0,0
07.01.2019 5:20,0,0
07.01.2019 5:50,0,0
07.01.2019 6:20,0,0
07.01.2019 6:50,0,0
07.01.2019 7:20,0,0
07.01.2019 7:50,0,0
07.01.2019 8:20,0,0
07.01.2019 8:50,0,0
07.01.2019 9:20,0,0
07.01.2019 9:50,0,0
07.01.2019 10:20,1,0
07.01.2019 10:50,1,0
07.01.2019 11:20,1,0
07.01.2019 11:50,1,0
07.01.2019 12:20,1,0
07.01.2019 12:50,1,0
07.01.2019 13:20,1,0
07.01.2019 13:50,1,0
07.01.2019 14:20,2,0
07.01.2019 14:50,2,0
07.01.2019 15:20,2,0
07.01.2019 15:50,2,0
07.01.2019 16:20,1,0
07.01.2019 16:50,1,0
07.01.2019 17:20,1,0
07.01.2019 17:50,1,0
07.01.2019 18:20,0,1
07.01.2019 18:50,0,1
07.01.2019 19:20,0,1
07.01.2019 19:50,0,1
07.01.2019 20:20,0,1
07.01.2019 20:50,0,1
07.01.2019 21:20,0,1
07.01.2019 21:50,0,1
07.01.2019 22:20,0,1
07.01.2019 22:50,0,1
07.01.2019 23:20,0,1
07.01.2019 23:50,0,1
08.01.2019 0:20,0,1
08.01.2019 0:50,0,1
08.01.2019 1:20,1,1
08.01.2019 1:50,1,1
08.01.2019 2:20,0,1
08.01.2019 2:50,0,0
08.01.2019 3:20,0,0
08.01.2019 3:50,0,0
08.01.2019 4:20,0,0
08.01.2019 4:50,0,0
08.01.2019 5:20,0,0
08.01.2019 5:50,0,0
08.01.2019 6:20,0,0
08.01.2019 6:50,0,0
08.01.2019 7:20,-1,0
08.01.2019 7:50,-1,0
08.01.2019 8:20,-1,0
08.01.2019 8:50,-1,0
08.01.2019 9:20,-1,0
08.01.2019 9:50,-1,0
08.01.2019 10:20,-1,0
08.01.2019 10:50,-1,0
08.01.2019 11:20,-1,0
08.01.2019 11:50,-1,0
08.01.2019 12:20,-1,0
08.01.2019 12:50,-1,0
08.01.2019 13:20,-1,0
08.01.2019 13:50,-1,0
08.01.2019 14:20,-1,0
08.01.2019 14:50,-1,0
08.01.2019 15:20,-1,0
08.01.2019 15:50,-1,0
08.01.2019 16:20,-2,0
08.01.2019 16:50,-2,0
08.01.2019 17:20,-2,0
08.01.2019 17:50,-2,0
08.01.2019 18:20,-2,0
08.01.2019 18:50,-2,0
08.01.2019 19:20,-2,0
08.01.2019 19:50,-2,1
08.01.2019 20:20,-2,1
08.01.2019 20:50,-2,1
08.01.2019 21:20,-2,1
08.01.2019 21:50,-3,1
08.01.2019 22:20,-3,1
08.01.2019 22:50,-3,1
08.01.2019 23:20,-3,1
08.01.2019 23:50,-3,1
09.01.2019 0:20,-3,1
09.01.2019 0:50,-3,1
09.01.2019 1:20,-3,1
09.01.2019 1:50,-3,1
09.01.2019 2:20,-3,1
09.01.2019 2:50,-3,1
09.01.2019 3:20,-4,1
09.01.2019 3:50,-4,1
09.01.2019 4:20,-4,1
09.01.2019 4:50,-4,0
09.01.2019 5:20,-4,0
09.01.2019 5:50,-4,0
09.01.2019 6:20,-4,0
09.01.2019 6:50,-4,0
09.01.2019 7:20,-4,0
09.01.2019 7:50,-4,0
09.01.2019 8:20,-4,0
09.01.2019 8:50,-4,0
09.01.2019 9:20,-4,0
09.01.2019 9:50,-4,0
09.01.2019 10:20,-4,0
09.01.2019 10:50,-4,0
09.01.2019 11:20,-3,0
09.01.2019 11:50,-3,0
09.01.2019 12:20,-3,0
09.01.2019 12:50,-3,0
09.01.2019 13:20,-3,0
09.01.2019 13:50,-3,0
09.01.2019 14:20,-3,0
09.01.2019 14:50,-3,0
09.01.2019 15:20,-2,0
09.01.2019 15:50,-1,0
09.01.2019 16:20,-1,0
09.01.2019 16:50,-1,0
09.01.2019 17:20,-1,0
09.01.2019 17:50,-2,0
09.01.2019 18:20,-2,0
09.01.2019 18:50,-2,0
09.01.2019 19:20,-3,0
09.01.2019 19:50,-3,0
09.01.2019 20:20,-3,0
09.01.2019 20:50,-3,0
09.01.2019 21:20,-2,0
09.01.2019 21:50,-3,0
09.01.2019 22:20,-3,0
09.01.2019 22:50,-3,0
09.01.2019 23:20,-3,0
09.01.2019 23:50,-3,0
10.01.2019 0:20,-3,0
10.01.2019 0:50,-3,0
10.01.2019 1:20,-3,0
10.01.2019 1:50,-3,0
10.01.2019 2:20,-3,0
10.01.2019 2:50,-3,0
10.01.2019 3:20,-3,0
10.01.2019 3:50,-3,0
10.01.2019 4:20,-3,0
10.01.2019 4:50,-3,0
10.01.2019 5:20,-3,0
10.01.2019 5:50,-3,0
10.01.2019 6:20,-4,0
10.01.2019 6:50,-3,0
10.01.2019 7:20,-3,0
10.01.2019 7:50,-3,0
10.01.2019 8:20,-4,0
10.01.2019 8:50,-4,0
10.01.2019 9:20,-4,0
10.01.2019 9:50,-4,0
10.01.2019 10:20,-4,0
10.01.2019 10:50,-4,0
10.01.2019 11:20,-4,0
10.01.2019 11:50,-4,0
10.01.2019 12:20,-4,0
10.01.2019 12:50,-4,0
10.01.2019 13:20,-4,0
10.01.2019 13:50,-4,0
10.01.2019 14:20,-4,0
10.01.2019 14:50,-4,0
10.01.2019 15:20,-4,0
10.01.2019 15:50,-4,0
10.01.2019 16:20,-4,0
10.01.2019 16:50,-4,0
10.01.2019 17:20,-4,0
10.01.2019 17:50,-4,0
10.01.2019 18:20,-4,0
10.01.2019 18:50,-4,0
10.01.2019 19:20,-4,0
10.01.2019 19:50,-4,0
10.01.2019 20:20,-4,0
10.01.2019 20:50,-4,0
10.01.2019 21:20,-4,0
10.01.2019 21:50,-4,0
10.01.2019 22:20,-4,0
10.01.2019 22:50,-4,0
10.01.2019 23:20,-4,0
10.01.2019 23:50,-3,0
11.01.2019 0:20,-3,0
11.01.2019 0:50,-3,0
11.01.2019 1:20,-3,0
11.01.2019 1:50,-2,0
11.01.2019 2:20,-2,0
11.01.2019 2:50,-1,0
11.01.2019 3:20,-1,0
11.01.2019 3:50,-1,0
11.01.2019 4:20,-1,0
11.01.2019 4:50,-1,0
11.01.2019 5:20,-1,0
11.01.2019 5:50,-1,0
11.01.2019 6:20,0,0
11.01.2019 6:50,0,0
11.01.2019 7:20,0,0
11.01.2019 7:50,0,0
11.01.2019 8:20,0,0
11.01.2019 8:50,0,0
11.01.2019 9:20,0,0
11.01.2019 9:50,1,0
11.01.2019 10:20,1,0
11.01.2019 10:50,1,0
11.01.2019 11:20,1,0
11.01.2019 11:50,1,0
11.01.2019 12:20,2,0
11.01.2019 12:50,1,0
11.01.2019 13:20,1,0
11.01.2019 13:50,1,0
11.01.2019 14:20,1,0
11.01.2019 14:50,1,0
11.01.2019 15:20,1,0
11.01.2019 15:50,1,0
11.01.2019 16:20,1,0
11.01.2019 16:50,1,0
11.01.2019 17:20,1,0
11.01.2019 17:50,1,0
11.01.2019 18:20,1,0
11.01.2019 18:50,1,0
11.01.2019 19:20,1,0
11.01.2019 19:50,1,0
11.01.2019 20:20,1,0
11.01.2019 20:50,1,0
11.01.2019 21:20,1,0
11.01.2019 21:50,2,0
11.01.2019 22:20,2,0
11.01.2019 22:50,3,0
11.01.2019 23:20,2,0
11.01.2019 23:50,2,0
12.01.2019 0:20,2,0
12.01.2019 0:50,2,0
12.01.2019 1:20,2,0
12.01.2019 1:50,2,0
12.01.2019 2:20,2,0
12.01.2019 2:50,2,0
12.01.2019 3:20,2,0
12.01.2019 3:50,2,0
12.01.2019 4:20,2,0
12.01.2019 4:50,2,0
12.01.2019 5:20,1,1
12.01.2019 5:50,1,1
12.01.2019 6:20,1,1
12.01.2019 6:50,1,1
12.01.2019 7:20,1,1
12.01.2019 7:50,1,1
12.01.2019 8:20,1,1
12.01.2019 8:50,1,1
12.01.2019 9:20,1,1
12.01.2019 9:50,1,1
12.01.2019 10:20,1,1
12.01.2019 10:50,1,1
12.01.2019 11:20,1,1
12.01.2019 11:50,1,1
12.01.2019 12:20,1,1
12.01.2019 12:50,1,1
12.01.2019 13:20,1,1
12.01.2019 13:50,1,1
12.01.2019 14:20,1,1
12.01.2019 14:50,1,1
12.01.2019 15:20,1,1
12.01.2019 15:50,1,1
12.01.2019 16:20,1,1
12.01.2019 16:50,0,1
12.01.2019 17:20,0,1
12.01.2019 17:50,0,1
12.01.2019 18:20,0,1
12.01.2019 18:50,0,1
12.01.2019 19:20,-1,1
12.01.2019 19:50,-3,1
12.01.2019 20:20,-3,1
12.01.2019 20:50,-2,1
12.01.2019 21:20,-4,1
12.01.2019 21:50,-4,1
12.01.2019 22:20,-5,1
12.01.2019 22:50,-5,1
12.01.2019 23:20,-5,1
12.01.2019 23:50,-5,1
13.01.2019 0:20,-5,1
13.01.2019 0:50,-5,1
13.01.2019 1:20,-5,0
13.01.2019 1:50,-6,0
13.01.2019 2:20,-6,0
13.01.2019 2:50,-6,0
13.01.2019 3:20,-6,0
13.01.2019 3:50,-6,0
13.01.2019 4:20,-6,0
13.01.2019 4:50,-5,0
13.01.2019 5:20,-5,0
13.01.2019 5:50,-5,0
13.01.2019 6:20,-4,0
13.01.2019 6:50,-4,0
13.01.2019 7:20,-4,0
13.01.2019 7:50,-4,0
13.01.2019 8:20,-4,0
13.01.2019 8:50,-3,0
13.01.2019 9:20,-3,0
13.01.2019 9:50,-2,0
13.01.2019 10:20,-2,0
13.01.2019 10:50,-2,0
13.01.2019 11:20,-2,0
13.01.2019 11:50,-1,0
13.01.2019 12:20,-1,0
13.01.2019 12:50,-1,0
13.01.2019 13:20,-1,0
13.01.2019 13:50,-1,0
13.01.2019 14:20,-1,0
13.01.2019 14:50,-1,0
13.01.2019 15:20,-1,0
13.01.2019 15:50,-1,0
13.01.2019 16:20,-1,0
13.01.2019 16:50,-1,0
13.01.2019 17:20,-1,0
13.01.2019 17:50,-1,0
13.01.2019 18:20,-2,0
13.01.2019 18:50,-2,0
13.01.2019 19:20,-2,0
13.01.2019 19:50,-2,0
13.01.2019 20:20,-2,0
13.01.2019 20:50,-2,0
13.01.2019 21:20,-2,0
13.01.2019 21:50,-2,0
13.01.2019 22:20,-2,0
13.01.2019 22:50,-2,0
13.01.2019 23:20,-2,0
13.01.2019 23:50,-2,0
14.01.2019 0:20,-1,0
14.01.2019 0:50,-1,0
14.01.2019 1:20,-1,0
14.01.2019 1:50,-1,0
14.01.2019 2:20,-1,0
14.01.2019 2:50,-1,0
14.01.2019 3:20,-1,0
14.01.2019 3:50,-1,0
14.01.2019 4:20,-1,0
14.01.2019 4:50,-1,0
14.01.2019 5:20,-1,0
14.01.2019 5:50,-1,0
14.01.2019 6:20,-1,0
14.01.2019 6:50,-1,0
14.01.2019 7:20,-1,0
14.01.2019 7:50,-1,0
14.01.2019 8:20,-1,0
14.01.2019 8:50,-1,0
14.01.2019 9:20,0,0
14.01.2019 9:50,0,0
14.01.2019 10:20,0,0
14.01.2019 10:50,-1,0
14.01.2019 11:20,-1,0
14.01.2019 11:50,-2,0
14.01.2019 12:20,-2,0
14.01.2019 12:50,-2,0
14.01.2019 13:20,-2,0
14.01.2019 13:50,-2,0
14.01.2019 14:20,-2,0
14.01.2019 14:50,-2,0
14.01.2019 15:20,-2,0
14.01.2019 15:50,-2,0
14.01.2019 16:20,-2,0
14.01.2019 16:50,-2,0
14.01.2019 17:20,-2,0
14.01.2019 17:50,-2,0
14.01.2019 18:20,-2,0
14.01.2019 18:50,-1,0
14.01.2019 19:20,-1,0
14.01.2019 19:50,-1,0
14.01.2019 20:20,-1,0
14.01.2019 20:50,-2,0
14.01.2019 21:20,-2,0
14.01.2019 21:50,-1,0
14.01.2019 22:20,-2,0
14.01.2019 22:50,-3,0
14.01.2019 23:20,-3,0
14.01.2019 23:50,-4,0
15.01.2019 0:20,-3,0
15.01.2019 0:50,-4,0
15.01.2019 1:20,-5,0
15.01.2019 1:50,-6,0
15.01.2019 2:20,-6,0
15.01.2019 2:50,-7,0
15.01.2019 3:20,-7,0
15.01.2019 3:50,-6,0
15.01.2019 4:20,-6,0
15.01.2019 4:50,-7,0
15.01.2019 5:20,-4,0
15.01.2019 5:50,-4,0
15.01.2019 6:20,-3,0
15.01.2019 6:50,-4,0
15.01.2019 7:20,-4,0
15.01.2019 7:50,-4,0
15.01.2019 8:20,-3,0
15.01.2019 8:50,-3,0
15.01.2019 9:20,-3,0
15.01.2019 9:50,-4,0
15.01.2019 10:20,-3,0
15.01.2019 10:50,-3,0
15.01.2019 11:20,-3,0
15.01.2019 11:50,-3,0
15.01.2019 12:20,-3,0
15.01.2019 12:50,-3,0
15.01.2019 13:20,-3,0
15.01.2019 13:50,-3,1
15.01.2019 14:20,-3,1
15.01.2019 14:50,-3,1
15.01.2019 15:20,-3,1
15.01.2019 15:50,-3,1
15.01.2019 16:20,-3,1
15.01.2019 16:50,-3,1
15.01.2019 17:20,-3,1
15.01.2019 17:50,-3,1
15.01.2019 18:20,-3,1
15.01.2019 18:50,-3,1
15.01.2019 19:20,-3,1
15.01.2019 19:50,-3,1
15.01.2019 20:20,-3,1
15.01.2019 20:50,-3,1
15.01.2019 21:20,-3,1
15.01.2019 21:50,-2,1
15.01.2019 22:20,-2,1
15.01.2019 22:50,-3,1
15.01.2019 23:20,-3,1
15.01.2019 23:50,-3,1
16.01.2019 0:20,-3,1
16.01.2019 0:50,-3,1
16.01.2019 1:20,-3,1
16.01.2019 1:50,-3,1
16.01.2019 2:20,-3,0
16.01.2019 2:50,-3,0
16.01.2019 3:20,-3,0
16.01.2019 3:50,-3,0
